"Time stamp","System power generated | (kW)"
"21138",59668.8
"21139",37367.7
"21140",-12.2538
"21141",-12.2538
"21142",-12.2538
"21143",-12.2538
"21144",-12.2538
"21145",-12.2538
"21146",-12.2538
"21147",-12.2538
"21148",-12.2538
"21149",-12.2538
"21150",1693.18
"21151",42705
"21152",62122
"21153",71417
"21154",72524.1
"21155",71602
"21156",71742.4
"21157",72422.5
"21158",64331.7
"21159",73821.1
"21160",73527.2
"21161",70142.8
"21162",59267.8
"21163",36774.8
"21164",-12.2538
"21165",-12.2538
"21166",-12.2538
"21167",-12.2538
"21168",-12.2538
"21169",-12.2538
"21170",-12.2538
"21171",-12.2538
"21172",-12.2538
"21173",-12.2538
"21174",1067.15
"21175",38890.1
"21176",60713
"21177",71287.6
"21178",73821.1
"21179",73821.1
"21180",73821.1
"21181",73821.1
"21182",73821.1
"21183",73821.1
"21184",73821.1
"21185",71526.5
"21186",59545.6
"21187",36276.5
"21188",-12.2538
"21189",-12.2538
"21190",-12.2538
"21191",-12.2538
"21192",-12.2538
"21193",-12.2538
"21194",-12.2538
"21195",-12.2538
"21196",-12.2538
"21197",-12.2538
"21198",2878.14
"21199",44147.7
"21200",63288.2
"21201",73201.7
"21202",73821.1
"21203",73821.1
"21204",73821.1
"21205",73821.1
"21206",73821.1
"21207",73821.1
"21208",73821.1
"21209",73396.9
"21210",61626.5
"21211",38267.5
"21212",-12.2538
"21213",-12.2538
"21214",-12.2538
"21215",-12.2538
"21216",-12.2538
"21217",-12.2538
"21218",-12.2538
"21219",-12.2538
"21220",-12.2538
"21221",-12.2538
"21222",182.406
"21223",42218.2
"21224",61065.8
"21225",70447.8
"21226",72694.1
"21227",73718.2
"21228",73729.7
"21229",73696.7
"21230",73821.1
"21231",73398.6
"21232",73198.2
"21233",68915
"21234",56111.1
"21235",32325.2
"21236",-12.2538
"21237",-12.2538
"21238",-12.2538
"21239",-12.2538
"21240",-12.2538
"21241",-12.2538
"21242",-12.2538
"21243",-12.2538
"21244",-12.2538
"21245",-12.2538
"21246",649.055
"21247",36627.8
"21248",59462.6
"21249",70929.3
"21250",73773.2
"21251",72956.3
"21252",69973.2
"21253",70648.5
"21254",72104.2
"21255",72774.2
"21256",72490.3
"21257",69789.2
"21258",59174.8
"21259",38387.9
"21260",-12.2538
"21261",-12.2538
"21262",-12.2538
"21263",-12.2538
"21264",-12.2538
"21265",-12.2538
"21266",-12.2538
"21267",-12.2538
"21268",-12.2538
"21269",-12.2538
"21270",2043.99
"21271",42837
"21272",63040.1
"21273",72484.3
"21274",73808.7
"21275",72233.8
"21276",69551.9
"21277",70460.4
"21278",72584.9
"21279",72834.4
"21280",72480.5
"21281",67937.2
"21282",54140.5
"21283",29646.1
"21284",-12.2538
"21285",-12.2538
"21286",-12.2538
"21287",-12.2538
"21288",-12.2538
"21289",-12.2538
"21290",-12.2538
"21291",-12.2538
"21292",-12.2538
"21293",-12.2538
"21294",650.97
"21295",35335.4
"21296",57197.1
"21297",68071.2
"21298",69942.1
"21299",69904.5
"21300",71007.5
"21301",72318.1
"21302",73272.2
"21303",73821.1
"21304",73821.1
"21305",71149.7
"21306",60071.8
"21307",37743.9
"21308",-12.2538
"21309",-12.2538
"21310",-12.2538
"21311",-12.2538
"21312",-12.2538
"21313",-12.2538
"21314",-12.2538
"21315",-12.2538
"21316",-12.2538
"21317",-12.2538
"21318",1446.01
"21319",41352
"21320",63231.4
"21321",73821.1
"21322",73821.1
"21323",73821.1
"21324",73821.1
"21325",73821.1
"21326",73821.1
"21327",73821.1
"21328",73821.1
"21329",70900.2
"21330",57222.4
"21331",32410.8
"21332",-12.2538
"21333",-12.2538
"21334",-12.2538
"21335",-12.2538
"21336",-12.2538
"21337",-12.2538
"21338",-12.2538
"21339",-12.2538
"21340",-12.2538
"21341",-12.2538
"21342",1232.36
"21343",39278.2
"21344",61102.2
"21345",71838.6
"21346",73821.1
"21347",73821.1
"21348",73821.1
"21349",73821.1
"21350",73821.1
"21351",73821.1
"21352",73821.1
"21353",73821.1
"21354",63210.3
"21355",41915.3
"21356",-12.2538
"21357",-12.2538
"21358",-12.2538
"21359",-12.2538
"21360",-12.2538
"21361",-12.2538
"21362",-12.2538
"21363",-12.2538
"21364",-12.2538
"21365",-12.2538
"21366",2628.22
"21367",43662.4
"21368",63337.1
"21369",72364.8
"21370",73821.1
"21371",73821.1
"21372",67850.8
"21373",73821.1
"21374",73821.1
"21375",73821.1
"21376",73821.1
"21377",71241.5
"21378",58354.9
"21379",35033.7
"21380",-12.2538
"21381",-12.2538
"21382",-12.2538
"21383",-12.2538
"21384",-12.2538
"21385",-12.2538
"21386",-12.2538
"21387",-12.2538
"21388",-12.2538
"21389",-12.2538
"21390",908.521
"21391",39253.4
"21392",60783.4
"21393",70063.3
"21394",70495.2
"21395",66532.1
"21396",68760.1
"21397",68995.2
"21398",68882.2
"21399",69569.3
"21400",69786.4
"21401",67285.3
"21402",56503.6
"21403",29037.8
"21404",-12.2538
"21405",-12.2538
"21406",-12.2538
"21407",-12.2538
"21408",-12.2538
"21409",-12.2538
"21410",-12.2538
"21411",-12.2538
"21412",-12.2538
"21413",-12.2538
"21414",2037.94
"21415",38970
"21416",59149.1
"21417",69526.2
"21418",73347.4
"21419",67755
"21420",63985.7
"21421",69378.7
"21422",71915.6
"21423",73804.2
"21424",72700.1
"21425",68242.5
"21426",55966.5
"21427",33393.4
"21428",-12.2538
"21429",-12.2538
"21430",-12.2538
"21431",-12.2538
"21432",-12.2538
"21433",-12.2538
"21434",-12.2538
"21435",-12.2538
"21436",-12.2538
"21437",-12.2538
"21438",340.453
"21439",31203.4
"21440",53915.3
"21441",67280.9
"21442",40658.2
"21443",54554
"21444",67883.3
"21445",66886.1
"21446",64280.8
"21447",64642.8
"21448",65259.8
"21449",63280.8
"21450",52993.5
"21451",31921.5
"21452",-12.2538
"21453",-12.2538
"21454",-12.2538
"21455",-12.2538
"21456",-12.2538
"21457",-12.2538
"21458",-12.2538
"21459",-12.2538
"21460",-12.2538
"21461",-12.2538
"21462",288.73
"21463",27948
"21464",51097.8
"21465",63728.8
"21466",68606.7
"21467",70713.5
"21468",73015.7
"21469",73489.5
"21470",73821.1
"21471",73821.1
"21472",73821.1
"21473",70978.8
"21474",60278.9
"21475",39009.3
"21476",-12.2538
"21477",-12.2538
"21478",-12.2538
"21479",-12.2538
"21480",-12.2538
"21481",-12.2538
"21482",-12.2538
"21483",-12.2538
"21484",-12.2538
"21485",-12.2538
"21486",1072.82
"21487",35720.9
"21488",56860.5
"21489",67258.4
"21490",70626.3
"21491",70919.2
"21492",70734.4
"21493",70781.8
"21494",70835.3
"21495",70705.9
"21496",69970.1
"21497",65175.8
"21498",53062.9
"21499",31092.4
"21500",-12.2538
"21501",-12.2538
"21502",-12.2538
"21503",-12.2538
"21504",-12.2538
"21505",-12.2538
"21506",-12.2538
"21507",-12.2538
"21508",-12.2538
"21509",-12.2538
"21510",1078.26
"21511",37601.3
"21512",59631.1
"21513",70139.7
"21514",73620.1
"21515",71962.6
"21516",67975.7
"21517",68583.3
"21518",70641.5
"21519",71908
"21520",72817.9
"21521",69102.8
"21522",58676.9
"21523",37846.1
"21524",-12.2538
"21525",-12.2538
"21526",-12.2538
"21527",-12.2538
"21528",-12.2538
"21529",-12.2538
"21530",-12.2538
"21531",-12.2538
"21532",-12.2538
"21533",-12.2538
"21534",3182.78
"21535",45010
"21536",64950.4
"21537",73821.1
"21538",73821.1
"21539",71993.9
"21540",71280.3
"21541",73821.1
"21542",73821.1
"21543",73821.1
"21544",73821.1
"21545",72459.2
"21546",61900.4
"21547",42064.4
"21548",2207.84
"21549",-12.2538
"21550",-12.2538
"21551",-12.2538
"21552",-12.2538
"21553",-12.2538
"21554",-12.2538
"21555",-12.2538
"21556",-12.2538
"21557",-12.2538
"21558",2051.41
"21559",42274.3
"21560",62413.4
"21561",71981.8
"21562",72841.4
"21563",73488.1
"21564",73821.1
"21565",73821.1
"21566",73821.1
"21567",73821.1
"21568",73821.1
"21569",73249.2
"21570",63808
"21571",43961.1
"21572",2656.65
"21573",-12.2538
"21574",-12.2538
"21575",-12.2538
"21576",-12.2538
"21577",-12.2538
"21578",-12.2538
"21579",-12.2538
"21580",-12.2538
"21581",-12.2538
"21582",1814.54
"21583",42126.3
"21584",63834.2
"21585",73821.1
"21586",73821.1
"21587",73821.1
"21588",73821.1
"21589",72336.5
"21590",70692.1
"21591",69995
"21592",69671.2
"21593",66031.6
"21594",56000.5
"21595",36151.7
"21596",873.637
"21597",-12.2538
"21598",-12.2538
"21599",-12.2538
"21600",-12.2538
"21601",-12.2538
"21602",-12.2538
"21603",-12.2538
"21604",-12.2538
"21605",-12.2538
"21606",1674.62
"21607",42244.3
"21608",62818.8
"21609",72619.8
"21610",73487.5
"21611",71491.5
"21612",71917.5
"21613",73300.8
"21614",73821.1
"21615",73821.1
"21616",73821.1
"21617",71705.9
"21618",60834
"21619",39060.8
"21620",1299.18
"21621",-12.2538
"21622",-12.2538
"21623",-12.2538
"21624",-12.2538
"21625",-12.2538
"21626",-12.2538
"21627",-12.2538
"21628",-12.2538
"21629",-12.2538
"21630",1478.77
"21631",40641.7
"21632",61724.4
"21633",71596.3
"21634",65591.4
"21635",66842.1
"21636",69811.2
"21637",65764.7
"21638",48056.5
"21639",73821.1
"21640",73821.1
"21641",71354.5
"21642",58660.1
"21643",35600.5
"21644",726.233
"21645",-12.2538
"21646",-12.2538
"21647",-12.2538
"21648",-12.2538
"21649",-12.2538
"21650",-12.2538
"21651",-12.2538
"21652",-12.2538
"21653",-12.2538
"21654",1281.26
"21655",40359.3
"21656",59979.6
"21657",58255.9
"21658",73821.1
"21659",58070
"21660",56470.2
"21661",53872.3
"21662",63881.4
"21663",73821.1
"21664",73590
"21665",70831.9
"21666",59948.7
"21667",38215.7
"21668",1186.74
"21669",-12.2538
"21670",-12.2538
"21671",-12.2538
"21672",-12.2538
"21673",-12.2538
"21674",-12.2538
"21675",-12.2538
"21676",-12.2538
"21677",-12.2538
"21678",995.525
"21679",38374.5
"21680",59784.4
"21681",69249.6
"21682",72274.1
"21683",73759.2
"21684",73821.1
"21685",73821.1
"21686",73821.1
"21687",73821.1
"21688",73821.1
"21689",72614.1
"21690",61099.9
"21691",39003.3
"21692",50.4661
"21693",-12.2538
"21694",-12.2538
"21695",-12.2538
"21696",-12.2538
"21697",-12.2538
"21698",-12.2538
"21699",-12.2538
"21700",-12.2538
"21701",-12.2538
"21702",1250.57
"21703",41166.2
"21704",61695.6
"21705",70389.5
"21706",71131.4
"21707",69986
"21708",65331.1
"21709",72083.6
"21710",64278.7
"21711",58861.1
"21712",71163.7
"21713",67072.8
"21714",55656.2
"21715",35097.6
"21716",50.2735
"21717",-12.2538
"21718",-12.2538
"21719",-12.2538
"21720",-12.2538
"21721",-12.2538
"21722",-12.2538
"21723",-12.2538
"21724",-12.2538
"21725",-12.2538
"21726",100.287
"21727",42538.1
"21728",63264.3
"21729",73315.4
"21730",73821.1
"21731",73245.2
"21732",69354.7
"21733",67044.3
"21734",67315.1
"21735",68653
"21736",69827.6
"21737",67756.7
"21738",58820.7
"21739",38350
"21740",1614.36
"21741",-12.2538
"21742",-12.2538
"21743",-12.2538
"21744",-12.2538
"21745",-12.2538
"21746",-12.2538
"21747",-12.2538
"21748",-12.2538
"21749",-12.2538
"21750",1890.41
"21751",43045.6
"21752",63456.8
"21753",73821.1
"21754",73821.1
"21755",73821.1
"21756",73821.1
"21757",73821.1
"21758",73821.1
"21759",73821.1
"21760",73821.1
"21761",73821.1
"21762",63581.5
"21763",42778.1
"21764",2765.63
"21765",-12.2538
"21766",-12.2538
"21767",-12.2538
"21768",-12.2538
"21769",-12.2538
"21770",-12.2538
"21771",-12.2538
"21772",-12.2538
"21773",-12.2538
"21774",-12.2538
"21775",40396
"21776",61037.5
"21777",69642.6
"21778",71840.2
"21779",72033.2
"21780",72004.8
"21781",71877.3
"21782",72174.5
"21783",73066.4
"21784",71793.8
"21785",66668.7
"21786",55414.8
"21787",36077.7
"21788",1757.21
"21789",-12.2538
"21790",-12.2538
"21791",-12.2538
"21792",-12.2538
"21793",-12.2538
"21794",-12.2538
"21795",-12.2538
"21796",-12.2538
"21797",-12.2538
"21798",-12.2538
"21799",34303.2
"21800",57292.6
"21801",69514.8
"21802",73105.9
"21803",72194.3
"21804",70216.2
"21805",68721.2
"21806",68592.6
"21807",67662.4
"21808",65436.6
"21809",59362.8
"21810",52447.4
"21811",32581.4
"21812",654.251
"21813",-12.2538
"21814",-12.2538
"21815",-12.2538
"21816",-12.2538
"21817",-12.2538
"21818",-12.2538
"21819",-12.2538
"21820",-12.2538
"21821",-12.2538
"21822",-12.2538
"21823",808.285
"21824",32871
"21825",60592
"21826",38109.5
"21827",68823
"21828",67278.7
"21829",67297.8
"21830",67971.2
"21831",68131.8
"21832",66184.1
"21833",59712.3
"21834",47012.5
"21835",26072.8
"21836",104.244
"21837",-12.2538
"21838",-12.2538
"21839",-12.2538
"21840",-12.2538
"21841",-12.2538
"21842",-12.2538
"21843",-12.2538
"21844",-12.2538
"21845",-12.2538
"21846",-12.2538
"21847",25609.4
"21848",42957.5
"21849",58062.9
"21850",64851.7
"21851",68027.1
"21852",70021.1
"21853",69417.1
"21854",70173
"21855",68882.4
"21856",66950.6
"21857",39189.2
"21858",60581.2
"21859",40455.2
"21860",2372.26
"21861",-12.2538
"21862",-12.2538
"21863",-12.2538
"21864",-12.2538
"21865",-12.2538
"21866",-12.2538
"21867",-12.2538
"21868",-12.2538
"21869",-12.2538
"21870",-12.2538
"21871",38687.7
"21872",61276.2
"21873",72265.9
"21874",73821.1
"21875",73821.1
"21876",73821.1
"21877",73821.1
"21878",73821.1
"21879",73821.1
"21880",73821.1
"21881",72085.3
"21882",61024.2
"21883",40454.9
"21884",2363.64
"21885",-12.2538
"21886",-12.2538
"21887",-12.2538
"21888",-12.2538
"21889",-12.2538
"21890",-12.2538
"21891",-12.2538
"21892",-12.2538
"21893",-12.2538
"21894",-12.2538
"21895",40117.2
"21896",61259.6
"21897",71292.7
"21898",73821.1
"21899",73821.1
"21900",72647.6
"21901",71853.6
"21902",71653
"21903",72599
"21904",71716
"21905",68641
"21906",58351.4
"21907",38177.4
"21908",1773.96
"21909",-12.2538
"21910",-12.2538
"21911",-12.2538
"21912",-12.2538
"21913",-12.2538
"21914",-12.2538
"21915",-12.2538
"21916",-12.2538
"21917",-12.2538
"21918",-12.2538
"21919",33561.7
"21920",55620.3
"21921",67462.4
"21922",72180.3
"21923",72414.8
"21924",73249.4
"21925",73232.9
"21926",73483.6
"21927",73734.1
"21928",73663.6
"21929",69813.1
"21930",59100.2
"21931",38330.8
"21932",1597.56
"21933",-12.2538
"21934",-12.2538
"21935",-12.2538
"21936",-12.2538
"21937",-12.2538
"21938",-12.2538
"21939",-12.2538
"21940",-12.2538
"21941",-12.2538
"21942",-12.2538
"21943",36523.1
"21944",58135.4
"21945",69065.5
"21946",73473.6
"21947",73493.9
"21948",73581.2
"21949",73676.5
"21950",73821.1
"21951",73821.1
"21952",73821.1
"21953",71559.5
"21954",61119.7
"21955",40826
"21956",2203.11
"21957",-12.2538
"21958",-12.2538
"21959",-12.2538
"21960",-12.2538
"21961",-12.2538
"21962",-12.2538
"21963",-12.2538
"21964",-12.2538
"21965",-12.2538
"21966",-12.2538
"21967",30843.5
"21968",54401.7
"21969",67443.3
"21970",72274.9
"21971",73362.7
"21972",73615.9
"21973",73682.4
"21974",73821.1
"21975",73821.1
"21976",73821.1
"21977",70989.3
"21978",60464.8
"21979",39581.9
"21980",1584.66
"21981",-12.2538
"21982",-12.2538
"21983",-12.2538
"21984",-12.2538
"21985",-12.2538
"21986",-12.2538
"21987",-12.2538
"21988",-12.2538
"21989",-12.2538
"21990",-12.2538
"21991",32503.7
"21992",54246.7
"21993",65265.2
"21994",69501
"21995",70139.4
"21996",69674
"21997",69523.5
"21998",70175.3
"21999",71342.9
"22000",71158.9
"22001",68559.1
"22002",57190.5
"22003",33790
"22004",-12.2538
"22005",-12.2538
"22006",-12.2538
"22007",-12.2538
"22008",-12.2538
"22009",-12.2538
"22010",-12.2538
"22011",-12.2538
"22012",-12.2538
"22013",-12.2538
"22014",-12.2538
"22015",28175.2
"22016",51612.9
"22017",65724.7
"22018",70844.5
"22019",70978.8
"22020",69965.6
"22021",68060.8
"22022",68174.8
"22023",68961.6
"22024",68979.1
"22025",58420.8
"22026",48530.2
"22027",26198.5
"22028",-12.2538
"22029",-12.2538
"22030",-12.2538
"22031",-12.2538
"22032",-12.2538
"22033",-12.2538
"22034",-12.2538
"22035",-12.2538
"22036",-12.2538
"22037",-12.2538
"22038",-12.2538
"22039",30351.7
"22040",53405.9
"22041",66473.4
"22042",42260.6
"22043",71502
"22044",70194.8
"22045",69387.9
"22046",69993.7
"22047",70194.6
"22048",62364.6
"22049",44491.1
"22050",28249.3
"22051",13285.3
"22052",-12.2538
"22053",-12.2538
"22054",-12.2538
"22055",-12.2538
"22056",-12.2538
"22057",-12.2538
"22058",-12.2538
"22059",-12.2538
"22060",-12.2538
"22061",-12.2538
"22062",-12.2538
"22063",26374.6
"22064",49106.6
"22065",63074.6
"22066",68504.4
"22067",70365.3
"22068",71498.7
"22069",71106.8
"22070",71623.6
"22071",71958.4
"22072",71109.7
"22073",67312.7
"22074",56154
"22075",34817.7
"22076",-12.2538
"22077",-12.2538
"22078",-12.2538
"22079",-12.2538
"22080",-12.2538
"22081",-12.2538
"22082",-12.2538
"22083",-12.2538
"22084",-12.2538
"22085",-12.2538
"22086",-12.2538
"22087",32386.2
"22088",56942.4
"22089",70080.8
"22090",73821.1
"22091",72511.3
"22092",72109.5
"22093",72659.8
"22094",73437.5
"22095",73371.7
"22096",72517.9
"22097",69728.6
"22098",58929.7
"22099",37782.1
"22100",1105.93
"22101",-12.2538
"22102",-12.2538
"22103",-12.2538
"22104",-12.2538
"22105",-12.2538
"22106",-12.2538
"22107",-12.2538
"22108",-12.2538
"22109",-12.2538
"22110",-12.2538
"22111",22534.6
"22112",42660.3
"22113",31251.6
"22114",49393.6
"22115",64658.2
"22116",53651
"22117",44738.7
"22118",71070.1
"22119",71686.7
"22120",71705.5
"22121",56077.7
"22122",44352
"22123",36256.6
"22124",-12.2538
"22125",-12.2538
"22126",-12.2538
"22127",-12.2538
"22128",-12.2538
"22129",-12.2538
"22130",-12.2538
"22131",-12.2538
"22132",-12.2538
"22133",-12.2538
"22134",-12.2538
"22135",28984.3
"22136",51437.9
"22137",63700.6
"22138",68479.5
"22139",69946.1
"22140",70598.5
"22141",70892.1
"22142",71128.7
"22143",71373.9
"22144",71303.4
"22145",66907.8
"22146",55634.6
"22147",33792.3
"22148",-12.2538
"22149",-12.2538
"22150",-12.2538
"22151",-12.2538
"22152",-12.2538
"22153",-12.2538
"22154",-12.2538
"22155",-12.2538
"22156",-12.2538
"22157",-12.2538
"22158",-12.2538
"22159",29911.7
"22160",53175.4
"22161",64636.6
"22162",68965.9
"22163",70954.9
"22164",71542
"22165",71676.3
"22166",72000.6
"22167",72427.2
"22168",72747
"22169",68202.6
"22170",56245.2
"22171",33068.1
"22172",-12.2538
"22173",-12.2538
"22174",-12.2538
"22175",-12.2538
"22176",-12.2538
"22177",-12.2538
"22178",-12.2538
"22179",-12.2538
"22180",-12.2538
"22181",-12.2538
"22182",-12.2538
"22183",28835.8
"22184",52873.4
"22185",65811.6
"22186",70240.8
"22187",70472.5
"22188",70364.4
"22189",70372.9
"22190",70759
"22191",70539.1
"22192",70147.1
"22193",65052.9
"22194",41060.9
"22195",23302.7
"22196",-12.2538
"22197",-12.2538
"22198",-12.2538
"22199",-12.2538
"22200",-12.2538
"22201",-12.2538
"22202",-12.2538
"22203",-12.2538
"22204",-12.2538
"22205",-12.2538
"22206",-12.2538
"22207",21481.2
"22208",42707
"22209",63646.8
"22210",68790.2
"22211",68915
"22212",68486
"22213",68316.9
"22214",68566.4
"22215",68694.8
"22216",68454.2
"22217",63435.6
"22218",29338.8
"22219",15253.3
"22220",-12.2538
"22221",-12.2538
"22222",-12.2538
"22223",-12.2538
"22224",-12.2538
"22225",-12.2538
"22226",-12.2538
"22227",-12.2538
"22228",-12.2538
"22229",-12.2538
"22230",-12.2538
"22231",1913.14
"22232",6283.83
"22233",36721.4
"22234",66801.6
"22235",67745.4
"22236",68514.9
"22237",68945.7
"22238",69846.5
"22239",70057.8
"22240",69329
"22241",65173.6
"22242",53876.2
"22243",32634.4
"22244",-12.2538
"22245",-12.2538
"22246",-12.2538
"22247",-12.2538
"22248",-12.2538
"22249",-12.2538
"22250",-12.2538
"22251",-12.2538
"22252",-12.2538
"22253",-12.2538
"22254",-12.2538
"22255",2825.95
"22256",10206.1
"22257",4048.11
"22258",33918.7
"22259",55086.9
"22260",59022.6
"22261",64944.6
"22262",72872.4
"22263",71992.2
"22264",71574.4
"22265",66840.4
"22266",36762
"22267",21093.8
"22268",-12.2538
"22269",-12.2538
"22270",-12.2538
"22271",-12.2538
"22272",-12.2538
"22273",-12.2538
"22274",-12.2538
"22275",-12.2538
"22276",-12.2538
"22277",-12.2538
"22278",-12.2538
"22279",26807.1
"22280",49861.2
"22281",64041.5
"22282",69882.1
"22283",71101.3
"22284",71485.9
"22285",70875.4
"22286",70676
"22287",69247.6
"22288",67545
"22289",722.686
"22290",559.62
"22291",-12.2538
"22292",-12.2538
"22293",-12.2538
"22294",-12.2538
"22295",-12.2538
"22296",-12.2538
"22297",-12.2538
"22298",-12.2538
"22299",-12.2538
"22300",-12.2538
"22301",-12.2538
"22302",-12.2538
"22303",23349
"22304",48783
"22305",64168.9
"22306",70476.1
"22307",70575.5
"22308",70514.1
"22309",69159.5
"22310",57940.6
"22311",60176.1
"22312",60311.6
"22313",43229.4
"22314",20105.7
"22315",8952.09
"22316",-12.2538
"22317",-12.2538
"22318",-12.2538
"22319",-12.2538
"22320",-12.2538
"22321",-12.2538
"22322",-12.2538
"22323",-12.2538
"22324",-12.2538
"22325",-12.2538
"22326",-12.2538
"22327",8095.5
"22328",22994.4
"22329",38609.9
"22330",30740.2
"22331",19304.9
"22332",65725.6
"22333",64184.9
"22334",65288
"22335",67634
"22336",67653.5
"22337",64313.4
"22338",52815.1
"22339",31218.5
"22340",-12.2538
"22341",-12.2538
"22342",-12.2538
"22343",-12.2538
"22344",-12.2538
"22345",-12.2538
"22346",-12.2538
"22347",-12.2538
"22348",-12.2538
"22349",-12.2538
"22350",-12.2538
"22351",24831.2
"22352",49822.4
"22353",48846.4
"22354",70664.2
"22355",72192.1
"22356",72414.5
"22357",72147.2
"22358",72182
"22359",71995.1
"22360",70975.5
"22361",66375.5
"22362",54856
"22363",33188.5
"22364",-12.2538
"22365",-12.2538
"22366",-12.2538
"22367",-12.2538
"22368",-12.2538
"22369",-12.2538
"22370",-12.2538
"22371",-12.2538
"22372",-12.2538
"22373",-12.2538
"22374",-12.2538
"22375",27186.5
"22376",18009
"22377",44486
"22378",39264.6
"22379",71694.3
"22380",71180.4
"22381",70938.7
"22382",70969.8
"22383",71421.8
"22384",69738.4
"22385",58989.6
"22386",19493.2
"22387",8494.02
"22388",-12.2538
"22389",-12.2538
"22390",-12.2538
"22391",-12.2538
"22392",-12.2538
"22393",-12.2538
"22394",-12.2538
"22395",-12.2538
"22396",-12.2538
"22397",-12.2538
"22398",-12.2538
"22399",20123
